WARP_Violations,#Pairs,GARP_Violations,#Pairs,SARP_Violations,#Pairs,AFRIAT_Index,VARIAN_Index_Min,VARIAN_Index_Mean,VARIAN_Index_AVG(SSQ),Is exact,Houtman-Maks-Index,Is exact,Subject
30,15,109,94,240,120,0.27259,0.44373,0.13472,0.1867,3,0.22222,1,15106102
0,0,0,0,0,0,0,0,0,0,1,0,1,15106111
0,0,0,0,0,0,0,0,0,0,1,0,1,15106112
8,4,11,7,14,7,0.059926,0.059926,0.006414,0.017182,1,0.16667,1,15106121
28,14,98,84,210,105,0.31787,0.69225,0.23667,0.30756,3,0.27778,1,15106122
0,0,0,0,0,0,0,0,0,0,1,0,1,15106131
0,0,0,0,0,0,0,0,0,0,1,0,1,15106132
0,0,0,0,0,0,0,0,0,0,1,0,1,15106141
4,2,9,7,14,7,0.15604,0.15604,0.0091209,0.036829,1,0.11111,1,15106151
22,11,57,46,116,58,0.40171,0.40171,0.056411,0.11808,2,0.33333,1,15106161
8,4,13,9,18,9,0.083194,0.083194,0.012892,0.031723,1,0.16667,1,15106171
22,11,105,94,240,120,0.44124,0.44124,0.072471,0.14655,2,0.27778,1,15106172
0,0,0,0,0,0,0,0,0,0,1,0,1,15106191
16,8,68,60,132,66,0.32154,0.32154,0.035932,0.087713,2,0.11111,1,15106192
0,0,0,0,0,0,0,0,0,0,1,0,1,15106201
30,15,126,111,272,136,0.50915,0.72025,0.22088,0.31778,3,0.27778,1,15106211
32,16,128,112,306,153,0.1793,0.42459,0.13511,0.19285,3,0.27778,1,15106221
24,12,52,40,92,46,0.15425,0.15425,0.024315,0.048046,2,0.27778,1,15106231
2,1,2,1,2,1,0.0026596,0.0026596,0.00014776,0.00062688,1,0.055556,1,15106241
28,14,96,82,182,91,0.19653,0.46499,0.11988,0.17975,3,0.27778,1,15106251
0,0,0,0,0,0,0,0,0,0,1,0,1,15106261
4,2,47,45,110,55,0.26227,0.26227,0.016534,0.062377,2,0.055556,1,15106271
4,2,8,6,12,6,0.063366,0.063366,0.0037407,0.014965,1,0.055556,1,15106272
4,2,4,2,4,2,0.031566,0.031566,0.0023856,0.0079086,1,0.11111,1,15106281
4,2,5,3,6,3,0.029644,0.029644,0.0032386,0.0097173,1,0.055556,1,15106291
18,9,42,33,76,38,0.25615,0.25615,0.041662,0.085538,2,0.27778,1,15106301
30,15,85,70,158,79,0.21497,0.46802,0.14391,0.21086,3,0.33333,1,15106311
8,4,19,15,30,15,0.23029,0.23029,0.019475,0.057217,1,0.055556,1,15110011
8,4,21,17,42,21,0.072155,0.072155,0.0051838,0.01738,1,0.11111,1,15110012
0,0,0,0,0,0,0,0,0,0,1,0,1,15110021
4,2,4,2,4,2,0.013571,0.013571,0.0011796,0.0036733,1,0.11111,1,15110022
2,1,2,1,2,1,0.020178,0.020178,0.001121,0.004756,1,0.055556,1,15110031
4,2,49,47,210,105,0.092381,0.092381,0.0061128,0.022168,2,0.055556,1,15110032
0,0,0,0,0,0,0,0,0,0,1,0,1,15110041
2,1,2,1,2,1,0.0081164,0.0081164,0.00045091,0.0019131,1,0.055556,1,15110042
4,2,4,2,4,2,0.10398,0.10398,0.0062213,0.024582,1,0.11111,1,15110051
42,21,100,79,162,81,0.45734,0.63199,0.25196,0.34831,3,0.38889,1,15110061
44,22,162,140,306,153,0.47365,0.55942,0.26523,0.32049,3,0.33333,1,15110062
0,0,0,0,0,0,0,0,0,0,1,0,1,15110071
0,0,0,0,0,0,0,0,0,0,1,0,1,15110072
0,0,0,0,0,0,0,0,0,0,1,0,1,15110081
8,4,72,68,156,78,0.068102,0.068102,0.0049951,0.016593,2,0.11111,1,15110082
8,4,18,14,32,16,0.30526,0.30526,0.022782,0.074265,1,0.16667,1,15110091
6,3,7,4,8,4,0.05022,0.05022,0.0048384,0.014685,1,0.11111,1,15110101
10,5,41,36,72,36,0.15276,0.15276,0.017825,0.052253,2,0.055556,1,15110111
2,1,4,3,6,3,0.009508,0.009508,0.00052822,0.0022411,1,0.055556,1,15110112
2,1,2,1,2,1,0.011347,0.011347,0.00063039,0.0026745,1,0.055556,1,15110121
4,2,46,44,110,55,0.13047,0.13047,0.0085256,0.031225,2,0.055556,1,15110131
6,3,28,25,58,29,0.13704,0.13704,0.011747,0.035432,2,0.11111,1,15110132
46,23,133,110,240,120,0.51242,0.8851,0.28543,0.38849,3,0.33333,1,15110141
12,6,89,83,210,105,0.13677,0.13677,0.02353,0.048296,2,0.11111,1,15110142
12,6,59,53,132,66,0.26517,0.26517,0.01687,0.063156,2,0.11111,1,15110151
0,0,0,0,0,0,0,0,0,0,1,0,1,15110161
0,0,0,0,0,0,0,0,0,0,1,0,1,15110162
20,10,87,77,240,120,0.27838,0.27838,0.025502,0.071224,2,0.22222,1,15110171
2,1,2,1,2,1,0.0018732,0.0018732,0.00010407,0.00044151,1,0.055556,1,15110181
0,0,0,0,0,0,0,0,0,0,1,0,1,15110191
4,2,5,3,6,3,0.015726,0.015726,0.0017352,0.0052058,1,0.055556,1,15110192
2,1,4,3,6,3,0.0017296,0.0017296,9.6091e-05,0.00040768,1,0.055556,1,15110201
10,5,39,34,90,45,0.42188,0.42188,0.034724,0.11425,2,0.055556,1,15110202
6,3,7,4,8,4,0.058152,0.058152,0.0044419,0.01418,1,0.11111,1,15110211
12,6,69,63,210,105,0.08331,0.08331,0.0077475,0.022266,2,0.22222,1,15110212
0,0,0,0,0,0,0,0,0,0,1,0,1,15110221
18,9,80,71,184,92,0.54516,0.54516,0.061895,0.15022,2,0.22222,1,15110231
48,24,97,73,156,78,0.57433,0.80368,0.28772,0.40066,3,0.33333,1,15110232
10,5,33,28,56,28,0.3296,0.3296,0.034711,0.1037,2,0.11111,1,15110241
8,4,34,30,72,36,0.18555,0.18555,0.014308,0.047878,2,0.11111,1,15110251
6,3,10,7,14,7,0.0468,0.0468,0.0049206,0.014564,1,0.11111,1,15110261
8,4,11,7,14,7,0.16961,0.16961,0.01239,0.040925,1,0.16667,1,15110271
0,0,0,0,0,0,0,0,0,0,1,0,1,15110281
0,0,0,0,0,0,0,0,0,0,1,0,1,15110291
22,11,65,54,132,66,0.17757,0.17757,0.04016,0.076566,2,0.22222,1,15110301
0,0,0,0,0,0,0,0,0,0,1,0,1,16102011
2,1,2,1,2,1,0.0026449,0.0026449,0.00014694,0.00062341,1,0.055556,1,16102012
2,1,6,5,12,6,0.060134,0.060134,0.0033408,0.014174,1,0.055556,1,16102021
0,0,0,0,0,0,0,0,0,0,1,0,1,16102022
10,5,11,6,12,6,0.080622,0.080622,0.0071694,0.019879,1,0.22222,1,16102041
8,4,23,19,44,22,0.21564,0.21564,0.021019,0.070792,1,0.11111,1,16102042
0,0,0,0,0,0,0,0,0,0,1,0,1,16102051
0,0,0,0,0,0,0,0,0,0,1,0,1,16102052
4,2,11,9,18,9,0.096946,0.096946,0.005569,0.022864,1,0.11111,1,16102061
8,4,14,10,20,10,0.047574,0.047574,0.0051182,0.014631,1,0.16667,1,16102062
0,0,0,0,0,0,0,0,0,0,1,0,1,16102071
26,13,107,94,240,120,0.40263,0.62649,0.24555,0.30493,3,0.22222,1,16102081
2,1,7,6,12,6,0.098012,0.098012,0.0054451,0.023102,1,0.055556,1,16102082
2,1,2,1,2,1,0.017183,0.017183,0.00095463,0.0040501,1,0.055556,1,16102091
2,1,4,3,6,3,0.018546,0.018546,0.0010303,0.0043713,1,0.055556,1,16102092
2,1,2,1,2,1,0.0047874,0.0047874,0.00026597,0.0011284,1,0.055556,1,16102101
0,0,0,0,0,0,0,0,0,0,1,0,1,16102102
6,3,56,53,156,78,0.23714,0.23714,0.016075,0.056958,2,0.11111,1,16102111
16,8,66,58,134,67,0.10666,0.10666,0.022922,0.043851,2,0.22222,1,16102112
0,0,0,0,0,0,0,0,0,0,1,0,1,16102121
2,1,4,3,6,3,0.0095192,0.0095192,0.00052884,0.0022437,1,0.055556,1,16102122
4,2,5,3,6,3,0.041673,0.041673,0.002347,0.0098234,1,0.055556,1,16102131
0,0,0,0,0,0,0,0,0,0,1,0,1,16102141
0,0,0,0,0,0,0,0,0,0,1,0,1,16102142
0,0,0,0,0,0,0,0,0,0,1,0,1,16102151
12,6,48,42,102,51,0.37362,0.37362,0.031933,0.093946,2,0.11111,1,16102161
14,7,61,54,156,78,0.14533,0.14533,0.01144,0.035319,2,0.22222,1,16102171
0,0,0,0,0,0,0,0,0,0,1,0,1,16102172
0,0,0,0,0,0,0,0,0,0,1,0,1,16102181
14,7,27,20,50,25,0.10528,0.1415,0.017426,0.043185,2,0.22222,1,16102191
4,2,6,4,8,4,0.10528,0.10528,0.0059,0.024816,1,0.11111,1,16102201
0,0,0,0,0,0,0,0,0,0,1,0,1,16102211
0,0,0,0,0,0,0,0,0,0,1,0,1,16102212
0,0,0,0,0,0,0,0,0,0,1,0,1,16102221
2,1,2,1,2,1,0.0051707,0.0051707,0.00028726,0.0012188,1,0.055556,1,16102222
12,6,29,23,56,28,0.19455,0.19455,0.01687,0.052196,2,0.16667,1,16102231
10,5,40,35,90,45,0.25799,0.25799,0.019522,0.062821,2,0.11111,1,16102251
2,1,2,1,2,1,8.6678e-06,8.6672e-06,4.8151e-07,2.0429e-06,1,0.055556,1,16102261
0,0,0,0,0,0,0,0,0,0,1,0,1,16102271
20,10,63,53,156,78,0.17877,0.17877,0.029654,0.064232,2,0.27778,1,16102281
2,1,2,1,2,1,0.01177,0.01177,0.00065388,0.0027742,1,0.055556,1,16102291
2,1,2,1,2,1,0.006807,0.006807,0.00037817,0.0016044,1,0.055556,1,16102301
2,1,2,1,2,1,0.018112,0.018112,0.0010062,0.0042691,1,0.055556,1,16103011
2,1,2,1,2,1,4.1588e-05,4.1587e-05,2.3104e-06,9.8022e-06,1,0.055556,1,16103012
0,0,0,0,0,0,0,0,0,0,1,0,1,16103021
6,3,9,6,12,6,0.40224,0.40224,0.027057,0.097087,1,0.055556,1,16103022
8,4,13,9,20,10,0.086153,0.086153,0.0064518,0.021501,1,0.11111,1,16103031
0,0,0,0,0,0,0,0,0,0,1,0,1,16103032
2,1,2,1,2,1,0.0092442,0.0092442,0.00051357,0.0021789,1,0.055556,1,16103041
18,9,71,62,182,91,0.2754,0.2754,0.034801,0.086437,2,0.22222,1,16103051
0,0,0,0,0,0,0,0,0,0,1,0,1,16103061
32,16,150,134,306,153,0.22885,0.72237,0.1911,0.26031,3,0.33333,1,16103062
0,0,0,0,0,0,0,0,0,0,1,0,1,16103071
8,4,51,47,110,55,0.22874,0.22874,0.015282,0.05501,2,0.11111,1,16103081
2,1,2,1,2,1,0.060696,0.060696,0.003372,0.014306,1,0.055556,1,16103082
2,1,2,1,2,1,0.0021083,0.0021083,0.00011713,0.00049692,1,0.055556,1,16103091
0,0,0,0,0,0,0,0,0,0,1,0,1,16103092
0,0,0,0,0,0,0,0,0,0,1,0,1,16103111
6,3,9,6,12,6,0.057713,0.057713,0.0073525,0.019488,1,0.055556,1,16103112
4,2,4,2,4,2,0.071666,0.071666,0.0043893,0.01698,1,0.11111,1,16103121
4,2,4,2,4,2,0.048848,0.048848,0.0044518,0.013672,1,0.11111,1,16103122
22,11,76,65,156,78,0.27307,0.27307,0.049921,0.10319,2,0.16667,1,16103131
0,0,0,0,0,0,0,0,0,0,1,0,1,16103141
0,0,0,0,0,0,0,0,0,0,1,0,1,16103142
8,4,18,14,30,15,0.033748,0.033748,0.0033992,0.0088063,1,0.055556,1,16103151
0,0,0,0,0,0,0,0,0,0,1,0,1,16103152
6,3,7,4,8,4,0.025035,0.025035,0.0018985,0.0063228,1,0.11111,1,16103161
0,0,0,0,0,0,0,0,0,0,1,0,1,16103171
24,12,128,116,272,136,0.34272,0.34272,0.047373,0.12427,2,0.22222,1,16103181
0,0,0,0,0,0,0,0,0,0,1,0,1,16103182
12,6,20,14,32,16,0.15509,0.15509,0.012802,0.038998,1,0.22222,1,16103191
16,8,69,61,132,66,0.058582,0.058582,0.011332,0.024339,2,0.22222,1,16103192
4,2,4,2,4,2,0.12228,0.12228,0.0069907,0.028834,1,0.11111,1,16103201
0,0,0,0,0,0,0,0,0,0,1,0,1,16103211
0,0,0,0,0,0,0,0,0,0,1,0,1,16103212
0,0,0,0,0,0,0,0,0,0,1,0,1,16103221
20,10,63,53,122,61,0.50506,0.50506,0.056996,0.15687,2,0.27778,1,16103231
2,1,16,15,30,15,0.0028316,0.0028316,0.00015731,0.0006674,1,0.055556,1,16103241
0,0,0,0,0,0,0,0,0,0,1,0,1,16103251
24,12,141,129,272,136,0.29111,0.29111,0.04378,0.094229,2,0.33333,1,16103261
4,2,5,3,6,3,0.033943,0.033943,0.0020778,0.0080418,1,0.055556,1,16103271
14,7,29,22,50,25,0.29886,0.29886,0.035455,0.082781,2,0.22222,1,16103272
8,4,20,16,42,21,0.087945,0.087945,0.007037,0.021736,1,0.16667,1,16103281
8,4,17,13,30,15,0.12681,0.12681,0.0081119,0.030085,1,0.055556,1,16103291
4,2,6,4,8,4,0.02296,0.02296,0.0023855,0.0071737,1,0.11111,1,16106011
4,2,4,2,4,2,0.016946,0.016946,0.0013881,0.004421,1,0.11111,1,16106012
0,0,0,0,0,0,0,0,0,0,1,0,1,16106021
12,6,27,21,58,29,0.10511,0.14386,0.014668,0.038938,2,0.16667,1,16106022
4,2,6,4,8,4,0.11632,0.11632,0.0074955,0.027765,1,0.11111,1,16106031
26,13,119,106,240,120,0.23974,0.48029,0.14949,0.20793,3,0.27778,1,16106032
2,1,2,1,2,1,0.057154,0.057154,0.0031752,0.013471,1,0.055556,1,16106041
0,0,0,0,0,0,0,0,0,0,1,0,1,16106042
20,10,126,116,240,120,0.14555,0.14555,0.024895,0.051699,2,0.22222,1,16106051
4,2,4,2,4,2,0.049113,0.049113,0.0027941,0.011579,1,0.11111,1,16106052
22,11,83,72,182,91,0.37107,0.37107,0.042214,0.11019,2,0.22222,1,16106061
2,1,4,3,6,3,0.087252,0.087252,0.0048473,0.020565,1,0.055556,1,16106062
10,5,39,34,90,45,0.18654,0.18654,0.012658,0.044906,2,0.11111,1,16106071
2,1,2,1,2,1,0.029982,0.029982,0.0016657,0.0070669,1,0.055556,1,16106072
8,4,28,24,54,27,0.073038,0.073038,0.0066557,0.018972,2,0.16667,1,16106081
0,0,0,0,0,0,0,0,0,0,1,0,1,16106082
6,3,31,28,72,36,0.10476,0.10476,0.0075347,0.025519,2,0.11111,1,16106091
8,4,9,5,10,5,0.045615,0.045615,0.0036316,0.01129,1,0.16667,1,16106092
8,4,24,20,56,28,0.18967,0.18967,0.01328,0.046003,1,0.055556,1,16106101
10,5,32,27,68,34,0.1593,0.1593,0.01469,0.041565,2,0.11111,1,16106121
2,1,2,1,2,1,0.00038728,0.00038728,2.1516e-05,9.1283e-05,1,0.055556,1,16106122
12,6,30,24,56,28,0.273,0.273,0.029747,0.077819,2,0.11111,1,16106131
16,8,64,56,156,78,0.16784,0.16784,0.019525,0.050929,2,0.16667,1,16106141
0,0,0,0,0,0,0,0,0,0,1,0,1,16106151
6,3,7,4,8,4,0.14164,0.14164,0.010302,0.038825,1,0.11111,1,16106152
0,0,0,0,0,0,0,0,0,0,1,0,1,16106161
6,3,10,7,20,10,0.12646,0.12646,0.009294,0.031113,1,0.11111,1,16106171
14,7,27,20,44,22,0.22072,0.22072,0.026217,0.06593,2,0.16667,1,16106181
18,9,65,56,134,67,0.14842,0.14842,0.023277,0.067108,2,0.11111,1,16106211
2,1,2,1,2,1,0.0028499,0.0028499,0.00015833,0.00067173,1,0.055556,1,16106221
2,1,2,1,2,1,0.0061079,0.0061079,0.00033933,0.0014397,1,0.055556,1,16106231
0,0,0,0,0,0,0,0,0,0,1,0,1,16106232
0,0,0,0,0,0,0,0,0,0,1,0,1,16106241
0,0,0,0,0,0,0,0,0,0,1,0,1,16106251
2,1,2,1,2,1,0.0014794,0.0014794,8.2187e-05,0.00034869,1,0.055556,1,16106261
0,0,0,0,0,0,0,0,0,0,1,0,1,16106262
2,1,2,1,2,1,0.04977,0.04977,0.0029276,0.012071,1,0.058824,1,16106271
26,13,82,69,182,91,0.30004,0.56692,0.16242,0.23326,3,0.22222,1,16106281
0,0,0,0,0,0,0,0,0,0,1,0,1,16106291
18,9,120,111,272,136,0.2411,0.2411,0.023042,0.070035,2,0.11111,1,16108011
6,3,10,7,14,7,0.045102,0.045102,0.0036741,0.01173,1,0.11111,1,16108012
0,0,0,0,0,0,0,0,0,0,1,0,1,16108021
2,1,2,1,2,1,0.044403,0.044403,0.0024669,0.010466,1,0.055556,1,16108022
26,13,99,86,210,105,0.26666,0.52491,0.20175,0.27207,3,0.16667,1,16108031
4,2,24,22,44,22,0.016705,0.016705,0.0012732,0.0042009,1,0.11111,1,16108032
8,4,25,21,56,28,0.22512,0.22512,0.016196,0.055321,1,0.11111,1,16108041
12,6,37,31,72,36,0.2747,0.2747,0.01815,0.066937,2,0.11111,1,16108042
0,0,0,0,0,0,0,0,0,0,1,0,1,16108051
10,5,32,27,72,36,0.3177,0.3177,0.03009,0.097281,2,0.11111,1,16108061
10,5,47,42,132,66,0.35382,0.35382,0.028107,0.090925,2,0.11111,1,16108062
14,7,106,99,240,120,0.13984,0.15621,0.02969,0.059725,2,0.22222,1,16108071
0,0,0,0,0,0,0,0,0,0,1,0,1,16108072
0,0,0,0,0,0,0,0,0,0,1,0,1,16108081
4,2,5,3,6,3,0.19285,0.19285,0.013361,0.046822,1,0.055556,1,16108082
0,0,0,0,0,0,0,0,0,0,1,0,1,16108091
0,0,0,0,0,0,0,0,0,0,1,0,1,16108092
16,8,28,20,46,23,0.12772,0.13943,0.018209,0.041779,2,0.27778,1,16108101
6,3,13,10,22,11,0.24559,0.24559,0.013846,0.057893,1,0.11111,1,16108111
2,1,2,1,2,1,0.010345,0.010345,0.00057471,0.0024383,1,0.055556,1,16108112
0,0,0,0,0,0,0,0,0,0,1,0,1,16108121
8,4,35,31,90,45,0.20035,0.20035,0.017412,0.053092,2,0.11111,1,16108122
8,4,13,9,20,10,0.13618,0.13618,0.016694,0.050583,1,0.055556,1,16108131
10,5,34,29,72,36,0.11149,0.11149,0.0078647,0.027217,2,0.11111,1,16108151
14,7,45,38,132,66,0.29722,0.29722,0.031148,0.077513,2,0.16667,1,16108152
6,3,29,26,56,28,0.02681,0.02681,0.0024388,0.0074937,2,0.055556,1,16108161
4,2,5,3,6,3,0.027527,0.027527,0.0022111,0.0071038,1,0.055556,1,16108171
0,0,0,0,0,0,0,0,0,0,1,0,1,16108172
0,0,0,0,0,0,0,0,0,0,1,0,1,16108181
0,0,0,0,0,0,0,0,0,0,1,0,1,16108182
2,1,2,1,2,1,0.0090206,0.0090206,0.00050114,0.0021262,1,0.055556,1,16108191
12,6,31,25,62,31,0.24157,0.24157,0.022242,0.064409,2,0.16667,1,16108201
6,3,8,5,10,5,0.18585,0.18585,0.011454,0.04396,1,0.16667,1,16108211
4,2,5,3,6,3,0.1864,0.1864,0.011283,0.044111,1,0.055556,1,16108212
0,0,0,0,0,0,0,0,0,0,1,0,1,16108221
8,4,30,26,72,36,0.19501,0.22392,0.014166,0.053222,2,0.16667,1,16108231
14,7,34,27,68,34,0.25594,0.25594,0.032634,0.083453,2,0.16667,1,16108241
0,0,0,0,0,0,0,0,0,0,1,0,1,16108251
0,0,0,0,0,0,0,0,0,0,1,0,1,16108261
4,2,7,5,12,6,0.068464,0.068464,0.0051619,0.017135,1,0.055556,1,16108271
2,1,2,1,2,1,0.013154,0.013154,0.0007308,0.0031005,1,0.055556,1,16108281
10,5,51,46,92,46,0.1138,0.1138,0.016517,0.038664,2,0.11111,1,16108291
6,3,6,3,6,3,0.046127,0.046127,0.0034535,0.011402,1,0.16667,1,21101011
0,0,0,0,0,0,0,0,0,0,1,0,1,21101012
14,7,84,77,210,105,0.12117,0.12117,0.02453,0.049113,2,0.27778,1,21101021
2,1,2,1,2,1,0.0045051,0.0045051,0.00025028,0.0010619,1,0.055556,1,21101022
0,0,0,0,0,0,0,0,0,0,1,0,1,21101041
0,0,0,0,0,0,0,0,0,0,1,0,1,21101042
0,0,0,0,0,0,0,0,0,0,1,0,1,21101051
4,2,5,3,6,3,0.12084,0.12084,0.0067131,0.028481,1,0.055556,1,21101052
6,3,9,6,12,6,0.094775,0.094775,0.0052653,0.022339,1,0.055556,1,21101061
2,1,9,8,20,10,0.16501,0.16501,0.0091672,0.038893,1,0.055556,1,21101062
0,0,0,0,0,0,0,0,0,0,1,0,1,21101071
6,3,18,15,30,15,0.17179,0.17179,0.013195,0.05262,1,0.055556,1,21101072
18,9,48,39,90,45,0.12097,0.12097,0.015614,0.035422,2,0.22222,1,21101081
4,2,4,2,4,2,0.048096,0.048096,0.0030283,0.011437,1,0.11111,1,21101082
0,0,0,0,0,0,0,0,0,0,1,0,1,21101091
2,1,2,1,2,1,0.002484,0.002484,0.000138,0.00058547,1,0.055556,1,21101101
2,1,4,3,6,3,0.010224,0.010224,0.00056798,0.0024097,1,0.055556,1,21101102
8,4,37,33,110,55,0.15541,0.16842,0.017967,0.048049,2,0.11111,1,21101111
0,0,0,0,0,0,0,0,0,0,1,0,1,21101121
2,1,2,1,2,1,0.0043379,0.0043379,0.00024099,0.0010225,1,0.055556,1,21101131
6,3,17,14,42,21,0.11236,0.11236,0.011338,0.031005,1,0.055556,1,21101141
0,0,0,0,0,0,0,0,0,0,1,0,1,21101151
4,2,9,7,14,7,0.050264,0.050264,0.0028022,0.011847,1,0.11111,1,21101152
4,2,5,3,6,3,0.16458,0.16458,0.0091435,0.038792,1,0.055556,1,21101161
4,2,6,4,8,4,0.01508,0.01508,0.0014154,0.0043173,1,0.11111,1,21101162
0,0,0,0,0,0,0,0,0,0,1,0,1,21101171
0,0,0,0,0,0,0,0,0,0,1,0,1,21101172
4,2,5,3,6,3,0.18302,0.18302,0.010168,0.043138,1,0.055556,1,21101181
10,5,45,40,90,45,0.08194,0.08194,0.012211,0.026878,2,0.055556,1,21101201
0,0,0,0,0,0,0,0,0,0,1,0,1,21101211
2,1,2,1,2,1,0.022781,0.022781,0.0012656,0.0053694,1,0.055556,1,21101231
0,0,0,0,0,0,0,0,0,0,1,0,1,21101241
0,0,0,0,0,0,0,0,0,0,1,0,1,21101251
8,4,14,10,20,10,0.040025,0.040025,0.0040007,0.010836,1,0.11111,1,21102011
6,3,7,4,8,4,0.028157,0.028157,0.0016632,0.0066499,1,0.11111,1,21102012
10,5,28,23,48,24,0.21208,0.21208,0.019895,0.072085,2,0.11111,1,21102021
40,20,119,99,210,105,0.60438,0.79979,0.36515,0.45745,3,0.33333,1,21102022
0,0,0,0,0,0,0,0,0,0,1,0,1,21102031
28,14,105,91,272,136,0.2815,0.56612,0.19087,0.25766,3,0.27778,1,21102041
2,1,2,1,2,1,0.024406,0.024406,0.0013559,0.0057526,1,0.055556,1,21102042
0,0,0,0,0,0,0,0,0,0,1,0,1,21102051
2,1,2,1,2,1,0.066418,0.066418,0.0036899,0.015655,1,0.055556,1,21102052
0,0,0,0,0,0,0,0,0,0,1,0,1,21102061
6,3,31,28,56,28,0.35544,0.35544,0.025794,0.10943,2,0.055556,1,21102062
4,2,48,46,132,66,0.02241,0.02241,0.0019405,0.0060504,2,0.055556,1,21102071
0,0,0,0,0,0,0,0,0,0,1,0,1,21102081
2,1,2,1,2,1,0.0082042,0.0082042,0.00045579,0.0019338,1,0.055556,1,21102082
26,13,73,60,156,78,0.26084,0.68863,0.16659,0.26431,3,0.22222,1,21102091
4,2,4,2,4,2,0.010774,0.010774,0.00073386,0.0026036,1,0.11111,1,21102101
2,1,11,10,20,10,0.00029927,0.00029927,1.6626e-05,7.054e-05,1,0.055556,1,21102111
10,5,26,21,42,21,0.18782,0.18782,0.017104,0.06117,1,0.055556,1,21102112
8,4,92,88,210,105,0.25251,0.25251,0.014028,0.059516,2,0.055556,1,21102121
0,0,0,0,0,0,0,0,0,0,1,0,1,21102122
12,6,32,26,56,28,0.11028,0.11028,0.007036,0.026278,2,0.11111,1,21102131
4,2,4,2,4,2,0.0088198,0.0088198,0.0008102,0.0024834,1,0.11111,1,21102141
0,0,0,0,0,0,0,0,0,0,1,0,1,21102142
2,1,2,1,2,1,0.0032828,0.0032828,0.00018238,0.00077377,1,0.055556,1,21102151
2,1,2,1,2,1,0.0068842,0.0068842,0.00038246,0.0016226,1,0.055556,1,21102161
6,3,63,60,132,66,0.096766,0.096766,0.010625,0.029776,2,0.055556,1,21102171
0,0,0,0,0,0,0,0,0,0,1,0,1,21102172
0,0,0,0,0,0,0,0,0,0,1,0,1,21102181
2,1,2,1,2,1,0.02672,0.02672,0.0014844,0.006298,1,0.055556,1,21102191
16,8,36,28,60,30,0.55706,0.55706,0.057516,0.14832,2,0.22222,1,21102192
0,0,0,0,0,0,0,0,0,0,1,0,1,21102201
2,1,2,1,2,1,0.013262,0.013262,0.00073679,0.0031259,1,0.055556,1,21102221
6,3,24,21,42,21,0.14747,0.14747,0.013626,0.038466,1,0.055556,1,21102231
2,1,67,66,132,66,0.067379,0.067379,0.0037433,0.015881,2,0.055556,1,21103011
0,0,0,0,0,0,0,0,0,0,1,0,1,21103012
10,5,37,32,72,36,0.21745,0.21745,0.018686,0.058416,2,0.055556,1,21103021
16,8,38,30,68,34,0.49145,0.49145,0.06456,0.16846,2,0.16667,1,21103022
8,4,24,20,40,20,0.37392,0.37392,0.020773,0.088133,1,0.055556,1,21103031
4,2,66,64,156,78,0.13773,0.13773,0.015039,0.045124,2,0.055556,1,21103032
0,0,0,0,0,0,0,0,0,0,1,0,1,21103041
4,2,5,3,6,3,0.026394,0.026394,0.0014663,0.0062211,1,0.055556,1,21103042
20,10,89,79,210,105,0.248,0.248,0.036674,0.083439,2,0.27778,1,21103051
0,0,0,0,0,0,0,0,0,0,1,0,1,21103052
4,2,13,11,22,11,0.046645,0.046645,0.0027925,0.011027,1,0.11111,1,21103061
0,0,0,0,0,0,0,0,0,0,1,0,1,21103062
2,1,4,3,6,3,0.016388,0.016388,0.00091045,0.0038627,1,0.055556,1,21103071
42,21,131,110,240,120,0.6718,0.84631,0.39321,0.50271,3,0.27778,1,21103081
42,21,121,100,240,120,0.73834,0.8003,0.31592,0.41623,3,0.22222,1,21103082
16,8,45,37,90,45,0.23274,0.23457,0.022705,0.069923,2,0.11111,1,21103091
6,3,46,43,90,45,0.024307,0.024307,0.0034736,0.0085673,2,0.11111,1,21103101
8,4,28,24,56,28,0.066039,0.066039,0.0082342,0.02023,2,0.11111,1,21103111
0,0,0,0,0,0,0,0,0,0,1,0,1,21103112
26,13,113,100,272,136,0.29641,0.51313,0.20191,0.24516,3,0.27778,1,21103121
6,3,6,3,6,3,0.033929,0.033929,0.0033834,0.0095077,1,0.16667,1,21103122
0,0,0,0,0,0,0,0,0,0,1,0,1,21103131
2,1,2,1,2,1,0.0075785,0.0075785,0.00042103,0.0017863,1,0.055556,1,21103132
8,4,12,8,16,8,0.08224,0.08224,0.012474,0.027539,1,0.16667,1,21103151
0,0,0,0,0,0,0,0,0,0,1,0,1,21103161
20,10,107,97,272,136,0.20814,0.20814,0.039548,0.084589,2,0.22222,1,21103171
10,5,17,12,26,13,0.05987,0.05987,0.0062681,0.015906,1,0.11111,1,21103181
14,7,37,30,72,36,0.50197,0.50197,0.031671,0.13283,2,0.11111,1,21103191
0,0,0,0,0,0,0,0,0,0,1,0,1,21103201
30,15,88,73,210,105,0.26821,0.28952,0.13852,0.17361,3,0.27778,1,21103221
4,2,19,17,42,21,0.36626,0.36626,0.021843,0.091424,1,0.055556,1,21104011
44,22,142,120,272,136,0.58628,0.808,0.36804,0.43623,3,0.33333,1,21104012
4,2,6,4,8,4,0.067818,0.067818,0.0043046,0.016146,1,0.11111,1,21104031
20,10,115,105,240,120,0.32374,0.32374,0.053594,0.1144,2,0.22222,1,21104032
